,Unnamed: 0,Column1,url,date,content,label,renderedContent,id,user,outlinks,tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,media,retweetedTweet,quotedTweet,mentionedUsers,coordinates,place,username
769,769,21050,https://twitter.com/izkia/status/1303485906494554113,09/09/2020 02:10:00,The study of the AstraZeneca Vaccine Covid-19 was suspended due to the suspicion of adverse reaction in a participant in the United Kingdom.  https://t.co/3lymcehevt. ,neu,"El estudio de la vacuna AstraZeneca Covid-19 se suspendió debido a la sospecha de reacción adversa en un participante en el Reino Unido.
statnews.com/2020/09/08/ast…",1.3e+18,"{'username': 'izkia', 'displayname': 'Izkia Siches Pastén', 'id': 52534878, 'description': 'Médica soñadora, San Juanina, hija de Bello, Madre primeriza, #DoctoraMamá, @MedicosSinMarca y Presidenta @ColmedChile. #LaSaludEsUnDerecho', 'rawDescription': 'Médica soñadora, San Juanina, hija de Bello, Madre primeriza, #DoctoraMamá, @MedicosSinMarca y Presidenta @ColmedChile. #LaSaludEsUnDerecho', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 6, 30, 21, 57, 1, tzinfo=datetime.timezone.utc), 'followersCount': 369667, 'friendsCount': 2133, 'statusesCount': 27308, 'favouritesCount': 30164, 'listedCount': 287, 'mediaCount': 550, 'location': 'Santiago Chile', 'protected': False, 'linkUrl': 'http://www.colegiomedico.cl', 'linkTcourl': 'https://t.co/mfu1KHzFSa', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1338611340005560322/5KQ49EAF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/52534878/1498965115'}",['https://www.statnews.com/2020/09/08/astrazeneca-covid-19-vaccine-study-put-on-hold-due-to-suspected-adverse-reaction-in-participant-in-the-u-k/'],['https://t.co/3lYmCeHevT'],64,427,690,20,1.3e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,izkia
770,770,22746,https://twitter.com/kibudi/status/1293206811768754178,11/08/2020 17:25:00,"The Russian vaccine put Sputnik because they call her ""the ones inside Donald"" was lost in the translation. ",irr,"A la vacuna rusa le pusieron Sputnik porque llamarla ""La tenes adentro Donald"" se perdía en la traduccion.",1.29e+18,"{'username': 'kibudi', 'displayname': 'Kibudi', 'id': 72425570, 'description': 'Chistes por dinero.', 'rawDescription': 'Chistes por dinero.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 9, 8, 0, 27, 12, tzinfo=datetime.timezone.utc), 'followersCount': 12953, 'friendsCount': 12878, 'statusesCount': 14165, 'favouritesCount': 58578, 'listedCount': 9, 'mediaCount': 2248, 'location': 'Argentina', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1296235299736031232/ThswwFoP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/72425570/1502378936'}",[],[],27,197,1033,11,1.29e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,kibudi
771,771,2651,https://twitter.com/CancilleriaVE/status/1380286681467785220,09/04/2021 00:29:00,"#Venezuela will produce a vaccine #Bdala against # Covid19 in alliance with #cuba, announced Executive Vice President, @ drodriven2, after supervising the operation of the EsproMed Bio plant in the company of the Cuban delegation ??????????  # Togethercontracovid19.  https://t.co/kom602k5g. ",neu,"#Venezuela producirá vacuna #Abdala contra la #COVID19 en alianza con #Cuba, anunció la Vicepresidenta Ejecutiva, @drodriven2, luego de supervisar la operatividad de la planta Espromed Bio en compañía de la Delegación cubana ??????????

#JuntosContraLaCovid19 
youtu.be/vMk3MxF0jXw",1.38e+18,"{'username': 'CancilleriaVE', 'displayname': 'Cancillería Venezuela ????', 'id': 176108622, 'description': 'Ministerio del Poder Popular para Relaciones Exteriores de la República Bolivariana de Venezuela ????', 'rawDescription': 'Ministerio del Poder Popular para Relaciones Exteriores de la República Bolivariana de Venezuela ????', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2010, 8, 8, 15, 53, 57, tzinfo=datetime.timezone.utc), 'followersCount': 427995, 'friendsCount': 821, 'statusesCount': 205515, 'favouritesCount': 16004, 'listedCount': 1166, 'mediaCount': 75195, 'location': 'Venezuela', 'protected': False, 'linkUrl': 'http://www.mppre.gob.ve', 'linkTcourl': 'https://t.co/35hh8ZFywK', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/767797855427891204/D0eII1S3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/176108622/1516405848'}",['https://youtu.be/vMk3MxF0jXw'],['https://t.co/kOM602OK5G'],17,372,193,11,1.38e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,"[{'username': 'drodriven2', 'displayname': 'Delcy Rodríguez', 'id': 1241867391711272960, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,CancilleriaVE
772,772,13444,https://twitter.com/Mippcivzla/status/1351139776376803330,18/01/2021 13:10:00,#Notimipci ???? | Iran announces fourth clinical trial with anti-Covid-19 vaccine. Read More ? https://t.co/wh408mrt3g https://t.co/becm9dseup. ,neu,#NotiMippCI ????| Irán anuncia cuarto ensayo clínico con vacuna anti Covid-19. Lea más ? bit.ly/39yVxOs https://t.co/bEcM9dsEup,1.35e+18,"{'username': 'Mippcivzla', 'displayname': 'MIPPCI', 'id': 839299289792774144, 'description': 'Cuenta Oficial del Ministerio del Poder Popular para la Comunicación e Información.', 'rawDescription': 'Cuenta Oficial del Ministerio del Poder Popular para la Comunicación e Información.', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2017, 3, 8, 2, 18, 38, tzinfo=datetime.timezone.utc), 'followersCount': 267371, 'friendsCount': 1011, 'statusesCount': 221841, 'favouritesCount': 53500, 'listedCount': 385, 'mediaCount': 177740, 'location': 'Venezuela', 'protected': False, 'linkUrl': 'http://www.minci.gob.ve', 'linkTcourl': 'https://t.co/aXxOVvTF8P', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1380195419993559061/d-av7RXw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/839299289792774144/1617896447'}",['https://bit.ly/39yVxOs'],['https://t.co/WH408MRT3g'],1,145,29,29,1.35e+18,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,"[{'previewUrl': 'https://pbs.twimg.com/media/Er9QynbXMAYc8pr?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Er9QynbXMAYc8pr?format=jpg&name=large', 'type': 'photo'}]",,,,,,Mippcivzla
773,773,8485,https://twitter.com/mcolozza2021/status/1363465210711994369,21/02/2021 13:26:00,"Happy and blessed Sunday  Today with #BienestarparaPueblo  Venezuela advances in the battle against the Covid-19, through Plan 7 + 7, biosecurity and vaccine measures, guaranteeing the health and life of the people. Until today, Sputnik-V is the best vaccine. Total confidence! https://t.co/ucjecdmocl. ",pos,"Feliz y bendecido domingo 

Hoy con #BienestarParaElPueblo

Venezuela avanza en la batalla contra el Covid-19, a través del Plan 7+7, las medidas de bioseguridad y la vacuna, garantizando la Salud y la vida del Pueblo. Hasta hoy, Sputnik-V es la mejor vacuna. ¡Total confianza! https://t.co/ucJecdMoCL",1.36e+18,"{'username': 'mcolozza2021', 'displayname': 'LA REVOLUCIONARIA??????', 'id': 139260984, 'description': '“Toda mi vida y por amor a un pueblo, la dedicaré hasta el último segundo de ella, para la lucha por la democracia...Yo lo juro.” Hugo Chávez', 'rawDescription': '“Toda mi vida y por amor a un pueblo, la dedicaré hasta el último segundo de ella, para la lucha por la democracia...Yo lo juro.” Hugo Chávez', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 5, 2, 2, 22, 22, tzinfo=datetime.timezone.utc), 'followersCount': 211620, 'friendsCount': 178838, 'statusesCount': 417508, 'favouritesCount': 221106, 'listedCount': 300, 'mediaCount': 13733, 'location': '????V E N E Z U E L A ????', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1385367353320431622/0BlJBboO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/139260984/1578773873'}",[],[],5,129,69,6,1.36e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/EuwAYMDXAAMS4_Y?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EuwAYMDXAAMS4_Y?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/EuwAYMLWgAI0LZE?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EuwAYMLWgAI0LZE?format=jpg&name=large', 'type': 'photo'}]",,,,,,mcolozza2021
774,774,1451,https://twitter.com/Solchi1986/status/1382652795963211787,15/04/2021 13:11:00,"It is not normal for 100% of the air from Argentine television to be occupied by the transmission of a problem that ""Mato"" to 0.1% of the population and its vaccine. Sorry but the communicators who adjust this editorial agenda are accomplices of this psychosis ",irr,"No es normal que el 100% del aire de la televisión argentina esté ocupado por la transmisión de una problema que ""mato"" a un 0.1% de la población y a su vacuna. Disculpenme pero los comunicadores que se ajustan a esta agenda editorial son cómplices de esta psicosis",1.38e+18,"{'username': 'Solchi1986', 'displayname': 'Sol??', 'id': 630635760, 'description': 'Si sólo observas una parte de una imagen puedes caer en interpretaciones erróneas.\nDesarrollo de Contenidos \nInvestigación cuali-cuanti', 'rawDescription': 'Si sólo observas una parte de una imagen puedes caer en interpretaciones erróneas.\nDesarrollo de Contenidos \nInvestigación cuali-cuanti', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 7, 8, 22, 0, 2, tzinfo=datetime.timezone.utc), 'followersCount': 4955, 'friendsCount': 2452, 'statusesCount': 21968, 'favouritesCount': 24972, 'listedCount': 25, 'mediaCount': 730, 'location': 'Argentina ', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1266905830479269889/XZZo4A4J_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/630635760/1618856616'}",[],[],27,163,396,13,1.38e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,Solchi1986
775,775,20020,https://twitter.com/_PabloFdez_/status/1318882076830158848,21/10/2020 13:49:00,"""Before the bleeding privatization of PP and CS, which rule with the direct heirs of"" Die Intelligence "", we bet on public education.  Because public education is the vaccine against fascism.  Because without public education there is no future. "" https://t.co/zrnqghercq. ",irr,"??”Ante la privatización sangrante de PP y Cs, que gobiernan con los herederos directos del “muera la inteligencia”, nosotros apostamos por la EDUCACIÓN PÚBLICA.

Porque la EDUCACIÓN PÚBLICA es la vacuna contra el fascismo.

Porque sin EDUCACIÓN PÚBLICA no hay futuro.” https://t.co/zrNQGHErCq",1.32e+18,"{'username': '_PabloFdez_', 'displayname': 'Pablo Fernández', 'id': 221406410, 'description': 'Licenciado en Derecho. Secretario General de Podemos Castilla y León. Portavoz en las Cortes. Responsable de la Secretaría de Medio Rural y España Vaciada.', 'rawDescription': 'Licenciado en Derecho. Secretario General de Podemos Castilla y León. Portavoz en las Cortes. Responsable de la Secretaría de Medio Rural y España Vaciada.', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2010, 11, 30, 15, 49, 5, tzinfo=datetime.timezone.utc), 'followersCount': 81621, 'friendsCount': 903, 'statusesCount': 14115, 'favouritesCount': 44357, 'listedCount': 294, 'mediaCount': 1406, 'location': '', 'protected': False, 'linkUrl': 'https://www.facebook.com/PabloFdezSantos/', 'linkTcourl': 'https://t.co/uJGpSa2oSJ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1221820485102710784/rzbTjWQN_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/221406410/1596716073'}",[],[],20,286,810,16,1.32e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1318882016025284609/pu/img/e7UuhlpGnXq4e47v.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1318882016025284609/pu/vid/480x480/89jI8Phr8Ffhzw_r.mp4?tag=10', 'bitrate': 832000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1318882016025284609/pu/vid/320x320/wdgNiXjAFfgQvf-e.mp4?tag=10', 'bitrate': 432000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1318882016025284609/pu/pl/ApdSs_Ck9tFIX2Y6.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1318882016025284609/pu/vid/576x576/lInvRsN7nFc1RqmR.mp4?tag=10', 'bitrate': 1280000}], 'duration': 71.12, 'type': 'video'}]",,,,,,_PabloFdez_
776,776,9239,https://twitter.com/CharitoABC/status/1361806393007878144,16/02/2021 23:35:00,"If someone has the affidavit of these gentlemen not to have received the VIP vaccine, they share porfa https://t.co/uqslsax00o ",irr,Si alguien tiene la declaración jurada de estos señores de no haber recibido la vacuna VIP la comparten porfa https://t.co/uqslSaX00O,1.36e+18,"{'username': 'CharitoABC', 'displayname': 'RosarioBenavidesAB ????', 'id': 2227417610, 'description': 'Derecha,\n\nCatólica,\nMamá luchona,  \n\n\nTodos mis twitts y comentarios son a título personal, no recibo dinero de nadie por twittear solo escucho a mi conciencia', 'rawDescription': 'Derecha,\n\nCatólica,\nMamá luchona,  \n\n\nTodos mis twitts y comentarios son a título personal, no recibo dinero de nadie por twittear solo escucho a mi conciencia', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 12, 2, 23, 30, 9, tzinfo=datetime.timezone.utc), 'followersCount': 13442, 'friendsCount': 659, 'statusesCount': 44409, 'favouritesCount': 138616, 'listedCount': 18, 'mediaCount': 7365, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1388301238610108416/sVOn0XZe_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2227417610/1618617426'}",[],[],33,239,451,4,1.36e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"[{'previewUrl': 'https://pbs.twimg.com/media/EuYbWNKWYAA0ilR?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EuYbWNKWYAA0ilR?format=jpg&name=large', 'type': 'photo'}]",,,,,,CharitoABC
777,777,7583,https://twitter.com/msalnacion/status/1365719575409614848,27/02/2021 18:44:00,"The Minister of Health, @carlavizzotti, announced the beginning of the distribution of the Sinopharm vaccine throughout the country.  + info at: https://t.co/frwcpyingt https://t.co/fc9eiddvkj ",neu,"La ministra de Salud, @carlavizzotti, anunció el comienzo de la distribución de la vacuna Sinopharm en todo el país. 

+ info en: argentina.gob.ar/noticias/el-mi… https://t.co/fc9eiDDVKj",1.37e+18,"{'username': 'msalnacion', 'displayname': 'Ministerio de Salud de la Nación', 'id': 144929758, 'description': 'Cuenta oficial del Ministerio de Salud de la Nación ????', 'rawDescription': 'Cuenta oficial del Ministerio de Salud de la Nación ????', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2010, 5, 17, 17, 49, 29, tzinfo=datetime.timezone.utc), 'followersCount': 548686, 'friendsCount': 106, 'statusesCount': 27758, 'favouritesCount': 1494, 'listedCount': 1106, 'mediaCount': 5584, 'location': 'Argentina', 'protected': False, 'linkUrl': 'https://www.argentina.gob.ar/salud', 'linkTcourl': 'https://t.co/22lqX9lJmI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1387402838956036102/FOtR86BF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/144929758/1618073701'}",['https://www.argentina.gob.ar/noticias/el-ministerio-de-salud-comienza-la-distribucion-de-la-vacuna-sinopharm-en-todo-el-pais'],['https://t.co/FrwcPYinGt'],34,162,465,5,1.37e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/EvQCtqMWYAQVFsD?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EvQCtqMWYAQVFsD?format=jpg&name=large', 'type': 'photo'}]",,,"[{'username': 'carlavizzotti', 'displayname': 'Carla Vizzotti', 'id': 157151068, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,msalnacion
778,778,2092,https://twitter.com/victorfyt/status/1381410332405551106,12/04/2021 02:54:00,"Seen and considering the scandal of the Sinopharm vaccine, the #GobiernodeInutiles should immediately reactivate negotiations with Pfizer and return all Chinese trash that sold us.  If so do not do it, the people will demand it to each of those and those responsible. ",neg,"Visto y considerando el escándalo de la vacuna Sinopharm, el #GobiernoDeInutiles debería inmediatamente reactivar las negociaciones con Pfizer y devolver toda la basura china que nos vendieron.
Si así no lo hicieren, el pueblo se lo demandará a cada uno de los y las responsables.",1.38e+18,"{'username': 'victorfyt', 'displayname': 'Dr. Victor Tutú', 'id': 1055431634, 'description': 'Irónico, provocativo y sarcástico.\nMeritócrata, anti-mediocridad.\nPadre de 4.\nEgresado CNBA en otras épocas.\nMédico UBA.', 'rawDescription': 'Irónico, provocativo y sarcástico.\nMeritócrata, anti-mediocridad.\nPadre de 4.\nEgresado CNBA en otras épocas.\nMédico UBA.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 1, 2, 15, 52, 51, tzinfo=datetime.timezone.utc), 'followersCount': 67202, 'friendsCount': 785, 'statusesCount': 235311, 'favouritesCount': 730698, 'listedCount': 85, 'mediaCount': 46879, 'location': 'Ciudad Libre de Kukas', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1366051714118406151/46cIeL0-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1055431634/1574186354'}",[],[],72,536,1161,11,1.38e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,victorfyt
779,779,1745,https://twitter.com/wtpBLUE/status/1382019798788415493,13/04/2021 19:16:00,The GOP is determined to destroy our freedom of vote  The #Forthepeopleact is the Virus vaccine that is attacking our right to vote  #WTPBLUE @WTPBLUE https://t.co/uscx29yc4s. ,irr,"El GOP está empeñado en destruir nuestra libertad de voto

La #ForThePeopleAct es la vacuna contra el virus del GOP que está atacando nuestro derecho al voto

#wtpBLUE @wtpBLUE https://t.co/usCx29yc4s",1.38e+18,"{'username': 'wtpBLUE', 'displayname': 'we the people (#wtpBLUE)', 'id': 1128723394629971969, 'description': 'we the people is a grassroots GOTV organization dedicated to electing those who will further our liberal values | Join us. DM @cchexcsechotmai to learn how', 'rawDescription': 'we the people is a grassroots GOTV organization dedicated to electing those who will further our liberal values | Join us. DM @cchexcsechotmai to learn how', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 5, 15, 18, 6, 42, tzinfo=datetime.timezone.utc), 'followersCount': 5439, 'friendsCount': 986, 'statusesCount': 3035, 'favouritesCount': 2198, 'listedCount': 21, 'mediaCount': 755, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1331030394351874049/7z5HCLZL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1128723394629971969/1606177351'}",[],[],1,176,169,0,1.38e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/Ey3rrtAXMAY0BPr?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ey3rrtAXMAY0BPr?format=jpg&name=large', 'type': 'photo'}]",,,"[{'username': 'wtpBLUE', 'displayname': 'we the people (#wtpBLUE)', 'id': 1128723394629971969, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,wtpBLUE
780,780,8536,https://twitter.com/bbcmundo/status/1363286102644252675,21/02/2021 01:35:00,The Russian vaccine Sputnik V has certain advantages over other vaccines against SARS-COV-2.  https://t.co/wr2f9jejui ,neu,"La vacuna rusa Sputnik V tiene ciertas ventajas frente a otras vacunas contra el SARS-CoV-2. 

bbc.in/2NOdmBS",1.36e+18,"{'username': 'bbcmundo', 'displayname': 'BBC News Mundo', 'id': 10012122, 'description': 'Twitter oficial de BBC News Mundo. Aquí encuentran una selección de lo mejor de nuestro contenido y los invitamos a una conversación global. ¿Se animan?', 'rawDescription': 'Twitter oficial de BBC News Mundo. Aquí encuentran una selección de lo mejor de nuestro contenido y los invitamos a una conversación global. ¿Se animan?', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2007, 11, 6, 21, 50, 6, tzinfo=datetime.timezone.utc), 'followersCount': 4372029, 'friendsCount': 424, 'statusesCount': 376293, 'favouritesCount': 948, 'listedCount': 21642, 'mediaCount': 149067, 'location': 'Londres, Inglaterra.', 'protected': False, 'linkUrl': 'http://www.bbcmundo.com', 'linkTcourl': 'https://t.co/iLpzpfBEWb', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1001752869517910016/Xq8-sAa4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/10012122/1583173304'}",['https://bbc.in/2NOdmBS'],['https://t.co/wr2F9JeJUI'],9,187,391,10,1.36e+18,es,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",http://www.socialflow.com,SocialFlow,,,,,,,bbcmundo
781,781,8456,https://twitter.com/juliocastrom/status/1363514166934458375,21/02/2021 16:41:00,"# Covid19 Our monitoring (non-governmental, # ENH2021) on Vaccine from Covid19 in Venezuela reports: vaccination in hospitals to health personnel. It is suggested to give priority to areas of triage, emergency, intensive therapy and hospitalization rooms Covid. We will inform. ",neu,"#covid19 Nuestro monitoreo (No gubernamental, #enh2021) sobre vacuna de covid19 en Venezuela reporta: vacunación en hospitales a personal de salud. Se sugiere dar prioridad a áreas de triaje, emergencia, terapia intensiva y salas de hospitalización COVID . Informaremos .",1.36e+18,"{'username': 'juliocastrom', 'displayname': 'Dr. Julio Castro', 'id': 130572816, 'description': 'Medico Internista Infectólogo - Policlinica Metropolitana. Profesor IMT UCV \nData Science (Medical) Fan and \nData-Viz Expert .', 'rawDescription': 'Medico Internista Infectólogo - Policlinica Metropolitana. Profesor IMT UCV \nData Science (Medical) Fan and \nData-Viz Expert .', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2010, 4, 7, 17, 53, 11, tzinfo=datetime.timezone.utc), 'followersCount': 123038, 'friendsCount': 1226, 'statusesCount': 14420, 'favouritesCount': 3963, 'listedCount': 309, 'mediaCount': 713, 'location': 'Caracas, Venezuela', 'protected': False, 'linkUrl': 'https://sites.google.com/site/infectosalud/', 'linkTcourl': 'https://t.co/30UFnH5DCt', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/769240260467388420/kjrmicCK_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/130572816/1470489537'}",[],[],34,684,1515,12,1.36e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,juliocastrom
782,782,11972,https://twitter.com/M24radio/status/1354478279487610882,27/01/2021 18:16:00,"The director of the Institute that produces the Sinovac vaccine said that ""the agreement with Uruguay is not closed"" and that the amount of dose that our country will receive, contradicting what announced by Lacalle last Saturday is not defined. https://t.co/mc5q4hk9eg. ",neu,"El director del Instituto que produce la vacuna de Sinovac aseguró que ""no está cerrado"" el acuerdo con Uruguay, y que aún no está definida la cantidad de dosis que recibirá nuestro país, contradiciendo lo anunciado por Lacalle el pasado sábado. m24.com.uy/instituto-que-…",1.35e+18,"{'username': 'M24radio', 'displayname': 'M24 ?? RADIO', 'id': 188738178, 'description': '#escuchádistinto ?? 97.9 FM Montevideo y 102.5 FM Maldonado | ?? 098 979 979', 'rawDescription': '#escuchádistinto ?? 97.9 FM Montevideo y 102.5 FM Maldonado | ?? 098 979 979', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 9, 9, 13, 40, 49, tzinfo=datetime.timezone.utc), 'followersCount': 15422, 'friendsCount': 595, 'statusesCount': 19887, 'favouritesCount': 11056, 'listedCount': 65, 'mediaCount': 6144, 'location': 'Montevideo, Uruguay', 'protected': False, 'linkUrl': 'http://m24.com.uy', 'linkTcourl': 'https://t.co/gurUvw7QI5', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1366196523520901125/eig2yE1v_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/188738178/1614628256'}",['https://www.m24.com.uy/instituto-que-produce-coronavac-asegura-que-no-esta-cerrado-el-acuerdo-con-uruguay/'],['https://t.co/Mc5Q4hk9eg'],30,162,282,43,1.35e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,M24radio
