,Unnamed: 0,url,date,content,renderedContent,id,user,outlinks,tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,media,retweetedTweet,quotedTweet,mentionedUsers,coordinates,place,username,labels
10,16871,https://twitter.com/edgerome/status/1341853929815027713,2020-12-23 21:11:21+00:00,"La vacuna rusa fue aprobada por el Ministerio de Salud, no por el Anmat, que es el organismo especializado. Qué confianza se le puede tener al ministro González García?","La vacuna rusa fue aprobada por el Ministerio de Salud, no por el Anmat, que es el organismo especializado. Qué confianza se le puede tener al ministro González García?",1341853929815027713,"{'username': 'edgerome', 'displayname': 'Eduardo Gerome', 'id': 2362681496, 'description': 'Ciudadano', 'rawDescription': 'Ciudadano', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2014, 2, 26, 13, 27, 20, tzinfo=datetime.timezone.utc), 'followersCount': 50997, 'friendsCount': 45, 'statusesCount': 8159, 'favouritesCount': 261795, 'listedCount': 41, 'mediaCount': 1021, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1204828593341247488/KhPiMgoX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2362681496/1473789197'}",[],[],379,1219,3412,95,1341853929815027713,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,edgerome,3
11,21772,https://twitter.com/protestona1/status/1295282546100654081,2020-08-17 08:53:18+00:00,"-“Queremos ver el virus""

-“Bote, bote, aquí no hay rebrote”, 

-“Lo que mata es el 5G”

-“La vacuna de Bill Gates, por el culo os la metéis” 

Plaza de Colón, Madrid. Siglo XXI. 🙄🙄🙄","-“Queremos ver el virus""

-“Bote, bote, aquí no hay rebrote”, 

-“Lo que mata es el 5G”

-“La vacuna de Bill Gates, por el culo os la metéis” 

Plaza de Colón, Madrid. Siglo XXI. 🙄🙄🙄",1295282546100654081,"{'username': 'protestona1', 'displayname': 'Protestona ۞', 'id': 1281187602, 'description': '“Fue en España donde aprendimos que uno puede tener razón y ser derrotado, que la fuerza puede destruir el alma, y que a veces el coraje no obtiene recompensa""', 'rawDescription': '“Fue en España donde aprendimos que uno puede tener razón y ser derrotado, que la fuerza puede destruir el alma, y que a veces el coraje no obtiene recompensa""', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 3, 19, 18, 42, 46, tzinfo=datetime.timezone.utc), 'followersCount': 199715, 'friendsCount': 2086, 'statusesCount': 78911, 'favouritesCount': 60753, 'listedCount': 788, 'mediaCount': 4233, 'location': 'Sevilla', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1246436304151293952/Oc2_Jtwd_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1281187602/1563742430'}",[],[],49,252,728,4,1295282546100654081,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,protestona1,3
12,3650,https://twitter.com/Proctologo/status/1378216221645152259,2021-04-03 05:22:07+00:00,"Japón no acepta transfusiones de sangre de personas que hayan recibido la vacuna €ovid.

Saque usted sus propias conclusiones.","Japón no acepta transfusiones de sangre de personas que hayan recibido la vacuna €ovid.

Saque usted sus propias conclusiones.",1378216221645152259,"{'username': 'Proctologo', 'displayname': 'Francisco', 'id': 105945224, 'description': 'Diligente caballero en busca de darle un guitarrazo a Pepe trueno!', 'rawDescription': 'Diligente caballero en busca de darle un guitarrazo a Pepe trueno!', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 1, 18, 1, 6, 18, tzinfo=datetime.timezone.utc), 'followersCount': 94487, 'friendsCount': 15638, 'statusesCount': 101175, 'favouritesCount': 5692, 'listedCount': 633, 'mediaCount': 14418, 'location': 'En la CIA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/674626934/th_CABAZORRO_normal.jpg', 'profileBannerUrl': None}",[],[],34,685,782,21,1378216221645152259,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,Proctologo,0
13,3148,https://twitter.com/elmundoes/status/1379368610251046913,2021-04-06 09:41:18+00:00,#ÚltimaHora 🔴 Un responsable de la EMA confirma un vínculo entre la vacuna de AstraZeneca y las trombosis https://t.co/lBf5kTLxPp,#ÚltimaHora 🔴 Un responsable de la EMA confirma un vínculo entre la vacuna de AstraZeneca y las trombosis socy.es/soshe1,1379368610251046913,"{'username': 'elmundoes', 'displayname': 'EL MUNDO', 'id': 14436030, 'description': 'Cuenta oficial de EL MUNDO. t.me/elmundoes', 'rawDescription': 'Cuenta oficial de EL MUNDO. https://t.co/vUaVDGoi8G', 'descriptionUrls': [{'text': 't.me/elmundoes', 'url': 'http://t.me/elmundoes', 'tcourl': 'https://t.co/vUaVDGoi8G', 'indices': (28, 51)}], 'verified': True, 'created': datetime.datetime(2008, 4, 18, 18, 29, 25, tzinfo=datetime.timezone.utc), 'followersCount': 3945204, 'friendsCount': 1376, 'statusesCount': 337735, 'favouritesCount': 2712, 'listedCount': 31275, 'mediaCount': 59439, 'location': 'España', 'protected': False, 'linkUrl': 'http://www.elmundo.es', 'linkTcourl': 'https://t.co/8EG72BAiov', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1254054079950659584/a7peR-0L_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/14436030/1612375975'}",['http://socy.es/soshe1'],['https://t.co/lBf5kTLxPp'],79,436,436,86,1379368610251046913,es,"<a href=""http://besocy.com"" rel=""nofollow"">Besocy_Oficial</a>",http://besocy.com,Besocy_Oficial,,,,,,,elmundoes,2
14,8203,https://twitter.com/DrDanielGollan/status/1364028926348185609,2021-02-23 01:46:53+00:00,"Entré al hashtag #NosVacunamos y vi las postales hermosas de lo que está pasando con la vacuna. Emociona cada historia, el impresionante trabajo de los equipos de salud y la fuerza del amor y la esperanza, que venció a la campaña antivacuna. https://t.co/tWh1oMcgEc","Entré al hashtag #NosVacunamos y vi las postales hermosas de lo que está pasando con la vacuna. Emociona cada historia, el impresionante trabajo de los equipos de salud y la fuerza del amor y la esperanza, que venció a la campaña antivacuna. https://t.co/tWh1oMcgEc",1364028926348185609,"{'username': 'DrDanielGollan', 'displayname': 'Daniel Gollan', 'id': 3763467682, 'description': 'Militante político. Médico Sanitarista. Ex Ministro de Salud de la Nación con Cristina y actual Ministro de Salud de PBA con Axel', 'rawDescription': 'Militante político. Médico Sanitarista. Ex Ministro de Salud de la Nación con Cristina y actual Ministro de Salud de PBA con Axel', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2015, 9, 24, 19, 47, 40, tzinfo=datetime.timezone.utc), 'followersCount': 55134, 'friendsCount': 935, 'statusesCount': 20783, 'favouritesCount': 16682, 'listedCount': 164, 'mediaCount': 1808, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1196528345476976640/lfn4cE2N_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3763467682/1577016399'}",[],[],63,402,1448,21,1364028926348185609,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"[{'previewUrl': 'https://pbs.twimg.com/media/Eu4BFGLXcAM3Tbm?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Eu4BFGLXcAM3Tbm?format=jpg&name=large', 'type': 'photo'}]",,,,,,DrDanielGollan,1
15,1778,https://twitter.com/SciutoDr/status/1381987328508506119,2021-04-13 15:07:09+00:00,Toda muerte post- vacuna debería considerarse muerte violenta y exigirse de rutina la AUTOPSIA. Esto no da para más! Familiares de personas fallecidas... está en vuestra manos.,Toda muerte post- vacuna debería considerarse muerte violenta y exigirse de rutina la AUTOPSIA. Esto no da para más! Familiares de personas fallecidas... está en vuestra manos.,1381987328508506119,"{'username': 'SciutoDr', 'displayname': 'Dr. Javier Sciuto', 'id': 1244051369251790848, 'description': 'Médico. Docente de Bioestadística.\nEspecialista senior en informaciones científicas.\nVACUNO CONTRA LA MENTIRA Y LA FALTA DE SENTIDO COMÚN.\nTIRANOS TEMBLAD!', 'rawDescription': 'Médico. Docente de Bioestadística.\nEspecialista senior en informaciones científicas.\nVACUNO CONTRA LA MENTIRA Y LA FALTA DE SENTIDO COMÚN.\nTIRANOS TEMBLAD!', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 3, 28, 23, 59, 25, tzinfo=datetime.timezone.utc), 'followersCount': 7062, 'friendsCount': 827, 'statusesCount': 3158, 'favouritesCount': 5537, 'listedCount': 19, 'mediaCount': 92, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1370150412142137345/3T4hGChB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1244051369251790848/1586129425'}",[],[],48,336,601,14,1381987328508506119,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,SciutoDr,0
16,17921,https://twitter.com/MariolaPR/status/1338993169518759936,2020-12-15 23:43:43+00:00,"“¡¡¡Van a modificar nuestro DNA!!!”

• La vacuna contiene mRNA.
• El DNA en cada célula está dentro del núcleo.
• El mRNA entra a la célula pero NO puede entrar al núcleo.
• Así que el mRNA de la vacuna NUNCA estará en contacto con el DNA de quién recibe la vacuna.","“¡¡¡Van a modificar nuestro DNA!!!”

• La vacuna contiene mRNA.
• El DNA en cada célula está dentro del núcleo.
• El mRNA entra a la célula pero NO puede entrar al núcleo.
• Así que el mRNA de la vacuna NUNCA estará en contacto con el DNA de quién recibe la vacuna.",1338993169518759936,"{'username': 'MariolaPR', 'displayname': 'Mariola Rivera Reyes', 'id': 73767560, 'description': 'Hija, nieta, madre, pediatra, neumóloga pediátrica. MD/PhD. Diáspora no more. Jíbara y Salvaje.', 'rawDescription': 'Hija, nieta, madre, pediatra, neumóloga pediátrica. MD/PhD. Diáspora no more. Jíbara y Salvaje.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 9, 13, 0, 9, 26, tzinfo=datetime.timezone.utc), 'followersCount': 7715, 'friendsCount': 2726, 'statusesCount': 183015, 'favouritesCount': 75546, 'listedCount': 91, 'mediaCount': 16880, 'location': 'Puerto Rico', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1271160880428978177/cflFejcP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/73767560/1616435046'}",[],[],27,313,810,48,1338993169518759936,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,MariolaPR,1
17,1990,https://twitter.com/murielrami/status/1381612596936241159,2021-04-12 14:18:06+00:00,"Por favor, infórmense. No sigan tomando decisiones erradas. Las vacunas no previenen el contagio, sino gravedad. Una persona vacunada puede contagiarse y contagiar a otros. Todas las medidas deben mantenerse aún con #vacuna #COVID19 #usemascarilla https://t.co/lY5zqTfJMm","Por favor, infórmense. No sigan tomando decisiones erradas. Las vacunas no previenen el contagio, sino gravedad. Una persona vacunada puede contagiarse y contagiar a otros. Todas las medidas deben mantenerse aún con #vacuna #COVID19 #usemascarilla https://t.co/lY5zqTfJMm",1381612596936241159,"{'username': 'murielrami', 'displayname': 'MurielRamirezSantana', 'id': 395299635, 'description': 'Médica Salubrista Epidemióloga @Sochepi Experta de @Haymujeres Ex-@msf #LaVacunaEresTu #usamascarilla 😷 que cubra la nariz #YoMeVacuno', 'rawDescription': 'Médica Salubrista Epidemióloga @Sochepi Experta de @Haymujeres Ex-@msf #LaVacunaEresTu #usamascarilla 😷 que cubra la nariz #YoMeVacuno', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 10, 21, 13, 11, 51, tzinfo=datetime.timezone.utc), 'followersCount': 6311, 'friendsCount': 1395, 'statusesCount': 12446, 'favouritesCount': 13326, 'listedCount': 40, 'mediaCount': 348, 'location': 'La Serena, Coquimbo, Chile', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1352021859483725826/bsMTwcIN_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/395299635/1604150564'}",[],[],24,396,581,29,1381612596936241159,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/Eyx5VIFXIAoHmLW?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Eyx5VIFXIAoHmLW?format=jpg&name=large', 'type': 'photo'}]",,,,,,murielrami,2
18,20618,https://twitter.com/inafinogenova/status/1308788984202567682,2020-09-23 15:23:04+00:00,"Día 1: por la reacción que ha tenido mi cuerpo, creo que ya puedo afirmar que fue la vacuna y no el placebo. Todos los detalles en TG: https://t.co/5TmHQS66DH","Día 1: por la reacción que ha tenido mi cuerpo, creo que ya puedo afirmar que fue la vacuna y no el placebo. Todos los detalles en TG: t.me/inafinogenova/…",1308788984202567682,"{'username': 'inafinogenova', 'displayname': 'Inna Afinogenova', 'id': 416876488, 'description': 'Amplia experiencia en injerencias. Es por su bien. \n\nInstagram: ahilesva_. \n\nt.me/inafinogenova', 'rawDescription': 'Amplia experiencia en injerencias. Es por su bien. \n\nInstagram: ahilesva_. \n\nhttps://t.co/RnZhalN8By', 'descriptionUrls': [{'text': 't.me/inafinogenova', 'url': 'http://t.me/inafinogenova', 'tcourl': 'https://t.co/RnZhalN8By', 'indices': (77, 100)}], 'verified': False, 'created': datetime.datetime(2011, 11, 20, 7, 36, 55, tzinfo=datetime.timezone.utc), 'followersCount': 282258, 'friendsCount': 812, 'statusesCount': 1261, 'favouritesCount': 3720, 'listedCount': 863, 'mediaCount': 113, 'location': 'Moscú, Rusia', 'protected': False, 'linkUrl': 'https://www.youtube.com/channel/UCew_WONZCxLqNdTpZ6gXUeA?sub_confirmation=1&utm_source=Twitter&utm_m', 'linkTcourl': 'https://t.co/scWcTRtvQE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1176885665843372032/mhn7cwnD_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/416876488/1573685141'}",['https://t.me/inafinogenova/24'],['https://t.co/5TmHQS66DH'],74,290,915,11,1308406465003225089,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,inafinogenova,0
19,4929,https://twitter.com/RTultimahora/status/1374421786641633287,2021-03-23 18:04:24+00:00,"ÚLTIMA HORA:

Vladímir Putin se vacuna contra el coronavirus
https://t.co/cQ7uzzpCS4 https://t.co/IRSSWbx1Ch","ÚLTIMA HORA:

Vladímir Putin se vacuna contra el coronavirus
es.rt.com/8asp https://t.co/IRSSWbx1Ch",1374421786641633287,"{'username': 'RTultimahora', 'displayname': 'RT Última Hora', 'id': 961925545809281024, 'description': '🔴Las últimas noticias del acontecer internacional.  \n🔴La información más relevante al minuto. \n📣Una cuenta más del equipo de redes sociales de @ActualidadRT 🙌', 'rawDescription': '🔴Las últimas noticias del acontecer internacional.  \n🔴La información más relevante al minuto. \n📣Una cuenta más del equipo de redes sociales de @ActualidadRT 🙌', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2018, 2, 9, 11, 31, 36, tzinfo=datetime.timezone.utc), 'followersCount': 358928, 'friendsCount': 1, 'statusesCount': 22310, 'favouritesCount': 0, 'listedCount': 1026, 'mediaCount': 17546, 'location': 'Moscú, Rusia', 'protected': False, 'linkUrl': 'https://actualidad.rt.com/', 'linkTcourl': 'https://t.co/lo2KB3neoz', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1220722924308639752/wRoIz1Nr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/961925545809281024/1579878001'}",['https://es.rt.com/8asp'],['https://t.co/cQ7uzzpCS4'],16,261,566,22,1374421786641633287,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,"[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1374421774004146180/pu/img/e_iLnwaTp4Dl6vkF.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1374421774004146180/pu/vid/750x422/tTQiNNk76ez2DJpf.mp4?tag=12', 'bitrate': 832000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1374421774004146180/pu/pl/JmoaiZ1UNznSGT_5.m3u8?tag=12', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1374421774004146180/pu/vid/478x270/AylViBN2ivkej7od.mp4?tag=12', 'bitrate': 256000}], 'duration': 4.067, 'type': 'video'}]",,,,,,RTultimahora,2
20,17156,https://twitter.com/CACHANOSKYROBER/status/1341190174592610306,2020-12-22 01:13:50+00:00,"Nos tuvieron encerrados 9 meses. Destrozaron la economía, hicieron una masacre sanitaria y cuando aparece la vacuna para empezar a solucionar el problema quieren la valija o que se mueran todos, pero la valija no se toca","Nos tuvieron encerrados 9 meses. Destrozaron la economía, hicieron una masacre sanitaria y cuando aparece la vacuna para empezar a solucionar el problema quieren la valija o que se mueran todos, pero la valija no se toca",1341190174592610306,"{'username': 'CACHANOSKYROBER', 'displayname': 'ROBERTO HORACIO CACHANOSKY', 'id': 1340826620844793865, 'description': 'NUEVA CUENTA DE ROBERTO CACHANOSKY HASTA QUE RECUPERE LA OTRA QUE ES @RCachanosky', 'rawDescription': 'NUEVA CUENTA DE ROBERTO CACHANOSKY HASTA QUE RECUPERE LA OTRA QUE ES @RCachanosky', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 12, 21, 1, 9, 22, tzinfo=datetime.timezone.utc), 'followersCount': 19089, 'friendsCount': 121, 'statusesCount': 390, 'favouritesCount': 58, 'listedCount': 28, 'mediaCount': 18, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1340840564246401026/-fO-ocvM_normal.jpg', 'profileBannerUrl': None}",[],[],25,366,1249,16,1341190174592610306,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,CACHANOSKYROBER,3
21,10520,https://twitter.com/revistapolemon/status/1358113273946767363,2021-02-06 18:00:11+00:00,"Utilizando la lógica del comentócrata @aguilarcamin, la vacuna rusa 💉🇷🇺 sólo funciona en los rusos, las enchiladas suizas sólo les salen bien a los suizos y las cubas libres sólo emborrachan a los cubanos 🤦🏻‍♀️🤦🏽

https://t.co/NJqMv0pFAu","Utilizando la lógica del comentócrata @aguilarcamin, la vacuna rusa 💉🇷🇺 sólo funciona en los rusos, las enchiladas suizas sólo les salen bien a los suizos y las cubas libres sólo emborrachan a los cubanos 🤦🏻‍♀️🤦🏽

bit.ly/2YUeKVY",1358113273946767363,"{'username': 'revistapolemon', 'displayname': 'Polemón', 'id': 2891380160, 'description': 'Semanario mensual que sale todos los días a veces. Fundado por el periodista Jaime Avilés (@Desfiladero132).', 'rawDescription': 'Semanario mensual que sale todos los días a veces. Fundado por el periodista Jaime Avilés (@Desfiladero132).', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2014, 11, 6, 0, 40, 7, tzinfo=datetime.timezone.utc), 'followersCount': 52360, 'friendsCount': 440, 'statusesCount': 9814, 'favouritesCount': 6368, 'listedCount': 184, 'mediaCount': 2483, 'location': 'Ciudad de México', 'protected': False, 'linkUrl': 'http://www.polemon.mx', 'linkTcourl': 'https://t.co/UhYCqGj56B', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1323667220510158849/e8zFmTyX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2891380160/1616363140'}",['https://bit.ly/2YUeKVY'],['https://t.co/NJqMv0pFAu'],41,247,411,14,1358113273946767363,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,"[{'username': 'aguilarcamin', 'displayname': 'Héctor Aguilar Camín', 'id': 112515706, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,revistapolemon,3
22,13374,https://twitter.com/Gabrielasjr/status/1351288418848940035,2021-01-18 22:00:39+00:00,"🇨🇺 Vacunas potenciales de Cuba contra el SARS-CoV-2 están en estudios clínicos. 

Esperamos que, para el primer semestre de este 2021, se tenga el desarrollo de la vacuna cubana y que continúen los resultados alentadores de un país que ha construido un presente de ciencia. https://t.co/VUqRKTnwoG","🇨🇺 Vacunas potenciales de Cuba contra el SARS-CoV-2 están en estudios clínicos. 

Esperamos que, para el primer semestre de este 2021, se tenga el desarrollo de la vacuna cubana y que continúen los resultados alentadores de un país que ha construido un presente de ciencia. https://t.co/VUqRKTnwoG",1351288418848940035,"{'username': 'Gabrielasjr', 'displayname': 'Gabriela Jiménez', 'id': 151607734, 'description': 'Ministra del Poder Popular para Ciencia y Tecnología. @Mincyt_VE\n\nBióloga... Nunca te des por vencido...\n\nCanal de Noticias e Información t.me/rpnit', 'rawDescription': 'Ministra del Poder Popular para Ciencia y Tecnología. @Mincyt_VE\n\nBióloga... Nunca te des por vencido...\n\nCanal de Noticias e Información https://t.co/shb0rAuNSS', 'descriptionUrls': [{'text': 't.me/rpnit', 'url': 'https://t.me/rpnit', 'tcourl': 'https://t.co/shb0rAuNSS', 'indices': (138, 161)}], 'verified': False, 'created': datetime.datetime(2010, 6, 3, 20, 28, 19, tzinfo=datetime.timezone.utc), 'followersCount': 21095, 'friendsCount': 1279, 'statusesCount': 13630, 'favouritesCount': 6574, 'listedCount': 57, 'mediaCount': 2061, 'location': 'CCS,Venezuela', 'protected': False, 'linkUrl': 'https://www.instagram.com/gabrielajimenezve/', 'linkTcourl': 'https://t.co/SdaHiRwkG3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2256067058/FLORES_Y_AVES_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/151607734/1567518704'}",[],[],8,200,97,29,1351282645397872640,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"[{'previewUrl': 'https://pbs.twimg.com/media/EsC9ZQWW4AE5oWo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EsC9ZQWW4AE5oWo?format=jpg&name=large', 'type': 'photo'}]",,,,,,Gabrielasjr,1
23,6314,https://twitter.com/FernandezAnibal/status/1369707479148326912,2021-03-10 17:51:25+00:00,"*Sarlo reconoció que no hubo ofrecimiento por “debajo de la mesa” por parte En sede judicial admitió que siempre supo que era para una campaña de concientización pública mientras la oposición y los medios decían que la vacuna era veneno.
https://t.co/cbxkjS9jYm","*Sarlo reconoció que no hubo ofrecimiento por “debajo de la mesa” por parte En sede judicial admitió que siempre supo que era para una campaña de concientización pública mientras la oposición y los medios decían que la vacuna era veneno.
eldestapeweb.com/politica/sarlo…",1369707479148326912,"{'username': 'FernandezAnibal', 'displayname': 'Aníbal Fernández', 'id': 119998164, 'description': 'Peronista, abogado y contador. Ricotero, hincha de Quilmes. Interventor YCRT. Presidente CA de Hockey s/césped. Incondicional de Alberto y de Cristina', 'rawDescription': 'Peronista, abogado y contador. Ricotero, hincha de Quilmes. Interventor YCRT. Presidente CA de Hockey s/césped. Incondicional de Alberto y de Cristina', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2010, 3, 5, 5, 12, 40, tzinfo=datetime.timezone.utc), 'followersCount': 1138579, 'friendsCount': 1184, 'statusesCount': 112140, 'favouritesCount': 190, 'listedCount': 4214, 'mediaCount': 8797, 'location': 'Buenos Aires, Argentina', 'protected': False, 'linkUrl': 'http://www.anibalfernandez.ar', 'linkTcourl': 'https://t.co/aIsx89FtTp', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1234582489773101056/Y2dWXYzx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/119998164/1599689782'}",['https://www.eldestapeweb.com/politica/sarlo-reconocio-que-no-hubo-ofrecimiento-de-vacuna-por-debajo-de-la-mesa-por-parte-de-kicillof-202131014100'],['https://t.co/cbxkjS9jYm'],82,278,631,17,1369707479148326912,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,FernandezAnibal,3
24,13842,https://twitter.com/GirautaOficial/status/1349775206542422017,2021-01-14 17:47:41+00:00,Un matrimonio de alcaldes del PSOE se vacuna del coronavirus porque «sobraban» dosis https://t.co/igH1vHRtgh,Un matrimonio de alcaldes del PSOE se vacuna del coronavirus porque «sobraban» dosis abc.es/espana/comunid…,1349775206542422017,"{'username': 'GirautaOficial', 'displayname': 'Juan Carlos Girauta', 'id': 2223841798, 'description': 'El diámetro del Aleph sería de dos o tres centímetros, pero el espacio cósmico estaba ahí, sin disminución de tamaño.', 'rawDescription': 'El diámetro del Aleph sería de dos o tres centímetros, pero el espacio cósmico estaba ahí, sin disminución de tamaño.', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2013, 12, 13, 18, 38, 6, tzinfo=datetime.timezone.utc), 'followersCount': 298679, 'friendsCount': 1945, 'statusesCount': 37056, 'favouritesCount': 39856, 'listedCount': 1465, 'mediaCount': 2303, 'location': 'Ogigia', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1378008526585524226/zl45i6vy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2223841798/1607000109'}",['https://www.abc.es/espana/comunidad-valenciana/abci-matrimonio-alcaldes-psoe-vacunan-coronavirus-porque-sobraban-dosis-202101141704_noticia.html'],['https://t.co/igH1vHRtgh'],331,1814,3435,111,1349775206542422017,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,GirautaOficial,3
