,date,content,id,user,lang
1187,2021-04-29 11:31:17+00:00,"El COFM lanza la campaña “Contra la COVID-19, vacuna SÍ”
👉https://t.co/FVajjLYsQI  
@COFMadrid 

#COVID19 #pandemia #vacunas #vacunacion #COFM #elfarmaceutico",1387731208717717509,"{'username': 'elfarmaceutico_', 'displayname': 'el farmacéutico', 'id': 244070090, 'description': 'Twitter de la revista El Farmacéutico. Aquí encontrarás nuestras noticias, artículos y cursos de formación acreditada.', 'rawDescription': 'Twitter de la revista El Farmacéutico. Aquí encontrarás nuestras noticias, artículos y cursos de formación acreditada.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 1, 28, 13, 1, 1, tzinfo=datetime.timezone.utc), 'followersCount': 13177, 'friendsCount': 1456, 'statusesCount': 7556, 'favouritesCount': 502, 'listedCount': 315, 'mediaCount': 1339, 'location': 'Barcelona', 'protected': False, 'linkUrl': 'http://www.elfarmaceutico.es', 'linkTcourl': 'http://t.co/9hPmv9PkhM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1375396289370787841/DSQLVfeB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/244070090/1580725727'}",es
1188,2021-04-29 11:31:13+00:00,"Com la #montapollos està a Madrid, i calladeta, d'altres han de fer el soroll. Per cert, jo també sóc a la cúa per la vacuna, que demanin tanda https://t.co/S8f1cn7YDo",1387731192607387650,"{'username': 'celestinogilco1', 'displayname': 'Celestino Gil Codina', 'id': 908319828787826689, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 9, 14, 13, 21, 37, tzinfo=datetime.timezone.utc), 'followersCount': 260, 'friendsCount': 1015, 'statusesCount': 29628, 'favouritesCount': 61272, 'listedCount': 0, 'mediaCount': 102, 'location': 'Barcelona, Catalunya ', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1048630162282221568/7YMqn1iA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/908319828787826689/1522663659'}",ca
1189,2021-04-29 11:31:09+00:00,🔴Nuevo efecto secundario de la vacuna 🔴Atraes a camiones que acaban atropellandote https://t.co/r5bpGypzwV,1387731173149925380,"{'username': 'culara97', 'displayname': '𝕾𝖆𝖉 𝕮𝖚𝖑𝖆𝖗𝖆', 'id': 1151693515, 'description': 'Getting lost within myself', 'rawDescription': 'Getting lost within myself', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 2, 5, 18, 45, 33, tzinfo=datetime.timezone.utc), 'followersCount': 155, 'friendsCount': 146, 'statusesCount': 7361, 'favouritesCount': 68568, 'listedCount': 1, 'mediaCount': 392, 'location': 'Barcelona, Catalunya', 'protected': False, 'linkUrl': 'https://www.instagram.com/sadculara/', 'linkTcourl': 'https://t.co/Kd8cfYOhN6', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1383432552526974976/PWQ0Injt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1151693515/1609116271'}",es
1190,2021-04-29 11:30:03+00:00,"@elnacionalcat Se'ls hi hauria de posar també la vacuna de la ràbia, no? pel mateix preu...",1387730897751916547,"{'username': 'osanfrancesc', 'displayname': 'Francesc Osan-Tort ||☆|| ☭ ✊', 'id': 277554270, 'description': ""Santsenc de neixement i Florestà d'adopció i vocació.  Treballo en l'àmbit local. Socialista  i independentista per les mateixes raons."", 'rawDescription': ""Santsenc de neixement i Florestà d'adopció i vocació.  Treballo en l'àmbit local. Socialista  i independentista per les mateixes raons."", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 4, 5, 16, 9, 46, tzinfo=datetime.timezone.utc), 'followersCount': 1116, 'friendsCount': 1563, 'statusesCount': 19259, 'favouritesCount': 53776, 'listedCount': 17, 'mediaCount': 1187, 'location': 'La Floresta (Sant Cugat)', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1294148161460736000/inWTpUsT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/277554270/1591782009'}",ca
1191,2021-04-29 11:26:45+00:00,#Cataluña inmunizará a agentes de @policia y @guardiacivil con la vacuna de #Moderna. Una decisión de @salutcat después del fallo del TSJC Léelo en: @cronicaglobal https://t.co/e2ysuZOzws,1387730068831617026,"{'username': 'GBaratech', 'displayname': 'Gonzalo Baratech', 'id': 1298836806, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 3, 25, 10, 42, 37, tzinfo=datetime.timezone.utc), 'followersCount': 847, 'friendsCount': 153, 'statusesCount': 43269, 'favouritesCount': 954, 'listedCount': 20, 'mediaCount': 1, 'location': 'Barcelona, España', 'protected': False, 'linkUrl': 'http://www.cronicaglobal.com', 'linkTcourl': 'https://t.co/ZildBayr6Q', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1164841198919401472/Xaok-dXu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1298836806/1366319389'}",es
1192,2021-04-29 11:24:24+00:00,@Cylon69 @mianrey @javigarcia7587 Al final la gente es menos idiota de lo que algunos piensan. A todos nos ha tocado más o menos de cerca el jodido bicho y una posibilidad entre un millón de sufrir un trombo por la vacuna no es nada en comparación.,1387729474872086532,"{'username': 'EloyMG94', 'displayname': 'Eloy🏳️\u200d🌈🔻', 'id': 1067543560134819841, 'description': ""26. L(G)TB+. D'esquerres. Gamer, serièfil, viatger i lector empedernit. Amant dels esports. Militant a @esquerraLH i @JoventLH."", 'rawDescription': ""26. L(G)TB+. D'esquerres. Gamer, serièfil, viatger i lector empedernit. Amant dels esports. Militant a @esquerraLH i @JoventLH."", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2018, 11, 27, 22, 19, 53, tzinfo=datetime.timezone.utc), 'followersCount': 1755, 'friendsCount': 1256, 'statusesCount': 22700, 'favouritesCount': 117645, 'listedCount': 5, 'mediaCount': 761, 'location': 'Barcelona, Catalunya', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1290185107417059329/ymB-pZXj_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1067543560134819841/1543358608'}",es
1193,2021-04-29 11:24:22+00:00,"2 de cada 3 españoles mayores de 60 años han recibido al menos una dosis de la vacuna contra el coronavirus, vía @mianrey",1387729466680647680,"{'username': 'monfortcarlos', 'displayname': 'Carlos Monfort', 'id': 2995750461, 'description': 'Periodista en @esportsrac1 y @diarieljardi. Estudiante en @blanquernafcri. Anteriormente en Ràdio Horta-Guinardó y @2aDivisionB.', 'rawDescription': 'Periodista en @esportsrac1 y @diarieljardi. Estudiante en @blanquernafcri. Anteriormente en Ràdio Horta-Guinardó y @2aDivisionB.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2015, 1, 24, 12, 55, 34, tzinfo=datetime.timezone.utc), 'followersCount': 702, 'friendsCount': 672, 'statusesCount': 485, 'favouritesCount': 703, 'listedCount': 2, 'mediaCount': 149, 'location': 'Barcelona, España', 'protected': False, 'linkUrl': 'http://www.linkedin.com/in/carlos-monfort-jódar-9aa8a2181', 'linkTcourl': 'https://t.co/k0hj26lsTx', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1109904502545661952/m2nXCQKo_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2995750461/1572615127'}",es
1194,2021-04-29 11:18:40+00:00,"Oye alguien tiene los datos de los beneficios del toque de queda? Lo digo porque no hallan como prorrogarlo y estan como locos por hacerlo aunque sea de forma anticonstitucional, supongo que será mejor que la vacuna",1387728032249569281,"{'username': 'Javigored', 'displayname': 'Javivi Gomez', 'id': 421833021, 'description': 'no sé que hago aquí', 'rawDescription': 'no sé que hago aquí', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 11, 26, 12, 52, 19, tzinfo=datetime.timezone.utc), 'followersCount': 291, 'friendsCount': 76, 'statusesCount': 1315, 'favouritesCount': 1326, 'listedCount': 0, 'mediaCount': 140, 'location': 'Barcelona, España', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1389509266055352324/_Oo3lFKY_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/421833021/1563543461'}",es
1195,2021-04-29 11:17:10+00:00,Vacunen als nostres avis i àvies i als mossos amb AstraZeneca amb perill de trombosi i vacunaràn als piolines amb MODERNA la vacuna més cara 🤔 @govern sou simplement imbècils i encara voleu que us continuem votant? 🤔,1387727657694121984,"{'username': 'ClarCatala', 'displayname': 'Clar i Català🎗', 'id': 755747911825326080, 'description': 'Actor i Escriptor / Llicenciat en teatre, cinema, tv i literatura anglesa / Politòleg aficionat / Parlo 5 idiomes / El meu pla B és viure per tot el món 🦋', 'rawDescription': 'Actor i Escriptor / Llicenciat en teatre, cinema, tv i literatura anglesa / Politòleg aficionat / Parlo 5 idiomes / El meu pla B és viure per tot el món 🦋', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2016, 7, 20, 12, 55, 18, tzinfo=datetime.timezone.utc), 'followersCount': 6671, 'friendsCount': 6346, 'statusesCount': 22494, 'favouritesCount': 31044, 'listedCount': 10, 'mediaCount': 1845, 'location': 'Barcelona, Catalunya', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1385569055617298444/A-Mz8cd0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/755747911825326080/1521811560'}",ca
1196,2021-04-29 11:16:34+00:00,"La presentadora Tamara Gorro, preocupada per l'avi: ""És a l'hospital per un efecte secundari de la vacuna contra la Covid"" https://t.co/wes0fu04w2",1387727505436684289,"{'username': 'mon_gent', 'displayname': 'Món Gent', 'id': 1034447899915104258, 'description': 'Canal de Gent del @mondiari', 'rawDescription': 'Canal de Gent del @mondiari', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2018, 8, 28, 14, 29, 33, tzinfo=datetime.timezone.utc), 'followersCount': 94, 'friendsCount': 27, 'statusesCount': 7640, 'favouritesCount': 0, 'listedCount': 1, 'mediaCount': 1, 'location': 'Barcelona', 'protected': False, 'linkUrl': 'https://elmon.cat/gent', 'linkTcourl': 'https://t.co/SFiddLO9YQ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1034448545703780357/U_xkMUhl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1034447899915104258/1535466742'}",ca
1197,2021-04-29 11:15:05+00:00,"#SocietatLH 💉La sala polivalent de la Farga acull la vacunació també de la franja de 70 a 79 anys.
A L'Hospitalet el 27% de la població ha rebut la primera dosi de la vacuna. 

👇👇👇
https://t.co/pHzc34YMm3 https://t.co/xq1qH6EAX4",1387727132613296129,"{'username': 'lhdigitalh', 'displayname': 'LHdigital', 'id': 279071451, 'description': ""Portal multimèdia dels Mitjans de Comunicació de L'Hospitalet. Tota la informació de la ciutat, a un click"", 'rawDescription': ""Portal multimèdia dels Mitjans de Comunicació de L'Hospitalet. Tota la informació de la ciutat, a un click"", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 4, 8, 14, 43, 26, tzinfo=datetime.timezone.utc), 'followersCount': 8164, 'friendsCount': 911, 'statusesCount': 27536, 'favouritesCount': 157, 'listedCount': 174, 'mediaCount': 13825, 'location': ""L'Hospitalet"", 'protected': False, 'linkUrl': 'http://www.lhdigital.cat', 'linkTcourl': 'http://t.co/Ru35IVe7uU', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1351165773968904192/_CWXaO6x_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/279071451/1610367301'}",ca
1198,2021-04-29 11:13:00+00:00,"@324cat I, mentrestant, les persones que estavem rebent la vacuna Moderna als hospitals perquè som de risc, veiem com ens tornen a endarrerir la vacunació. Però clar, un policia sa la necessita més. És indignant.",1387726606500777989,"{'username': 'cati_bcn86', 'displayname': 'Cati', 'id': 244701182, 'description': 'Comunicadora y Docente. Cocinillas. Hablo mucho, sobre todo de cine y tv. Fan de póster. La Costa Brava es mi constante. Mami gatuna.', 'rawDescription': 'Comunicadora y Docente. Cocinillas. Hablo mucho, sobre todo de cine y tv. Fan de póster. La Costa Brava es mi constante. Mami gatuna.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 1, 29, 23, 3, 21, tzinfo=datetime.timezone.utc), 'followersCount': 699, 'friendsCount': 3707, 'statusesCount': 28645, 'favouritesCount': 28498, 'listedCount': 32, 'mediaCount': 1639, 'location': 'Barcelona, España', 'protected': False, 'linkUrl': 'http://www.instagram.com/ociodesbocado', 'linkTcourl': 'https://t.co/4F1rUV8cvj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/911625587378282504/h627wZ8n_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/244701182/1506185646'}",ca
1199,2021-04-29 11:10:51+00:00,@catalaMaulet @tramptramptramp el Virus  y la vacuna  💩,1387726065762770951,"{'username': 'pol64647165', 'displayname': 'pol', 'id': 1188804486795579397, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 10, 28, 13, 9, 2, tzinfo=datetime.timezone.utc), 'followersCount': 1924, 'friendsCount': 2996, 'statusesCount': 40738, 'favouritesCount': 38382, 'listedCount': 1, 'mediaCount': 15, 'location': 'barcelona', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1189614195647664135/_ZayufN8_normal.jpg', 'profileBannerUrl': None}",es
1200,2021-04-29 11:08:58+00:00,"La sala polivalent de La Farga acull la vacunació també de la franja d’edat entre 70 i 79 anys. A #LHospitalet  el 27% de la població ha rebut la 1a dosi de la vacuna i el 9% té la cobertura completa amb les dues dosis o amb la dosi única de Janssen
(Info) https://t.co/DcH1vUSXal https://t.co/Fz96EctEhI",1387725590137036800,"{'username': 'LHAjuntament', 'displayname': ""Ajuntament de L'Hospitalet"", 'id': 862629612869865477, 'description': ""Perfil oficial de l'Ajuntament de L'Hospitalet. Atenció a la ciutadania de dilluns a divendres de 9h a 14h."", 'rawDescription': ""Perfil oficial de l'Ajuntament de L'Hospitalet. Atenció a la ciutadania de dilluns a divendres de 9h a 14h."", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 5, 11, 11, 25, 1, tzinfo=datetime.timezone.utc), 'followersCount': 6051, 'friendsCount': 235, 'statusesCount': 4123, 'favouritesCount': 1217, 'listedCount': 62, 'mediaCount': 2155, 'location': ""L'Hospitalet de Llobregat"", 'protected': False, 'linkUrl': 'http://www.l-h.cat', 'linkTcourl': 'https://t.co/GJ4sQeIypJ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/880831509535625218/9Pk_Mcia_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/862629612869865477/1587921446'}",ca
1201,2021-04-29 11:06:06+00:00,#Cataluña inmunizará a agentes de @policia y @guardiacivil con la vacuna de #Moderna. Una decisión de @salutcat después del fallo del TSJC Vía @cronicaglobal https://t.co/IYgun2OOXE,1387724868733526023,"{'username': 'cronicaglobal', 'displayname': 'Crónica Global', 'id': 81081065, 'description': 'Medio digital con una concepción crítica del periodismo. Apuntamos en la buena dirección.', 'rawDescription': 'Medio digital con una concepción crítica del periodismo. Apuntamos en la buena dirección.', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2009, 10, 9, 10, 52, 57, tzinfo=datetime.timezone.utc), 'followersCount': 39759, 'friendsCount': 10123, 'statusesCount': 352305, 'favouritesCount': 14537, 'listedCount': 759, 'mediaCount': 120753, 'location': 'Barcelona', 'protected': False, 'linkUrl': 'http://www.cronicaglobal.com', 'linkTcourl': 'https://t.co/ZildBayr6Q', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1128002304786018304/0o-ON6g8_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/81081065/1478522806'}",es
1202,2021-04-29 11:03:19+00:00,"No sé, però sentir guàrdia civil / policia nacional i ""moderna"" (tot i que sigui nom de vacuna) en una sola frase em grinyola.",1387724170004422657,"{'username': 'cesc_tataret', 'displayname': 'francesc tataret', 'id': 271116081, 'description': 'Editor, malalt de lletres', 'rawDescription': 'Editor, malalt de lletres', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 3, 23, 22, 2, 13, tzinfo=datetime.timezone.utc), 'followersCount': 758, 'friendsCount': 549, 'statusesCount': 29748, 'favouritesCount': 19416, 'listedCount': 17, 'mediaCount': 1434, 'location': 'Sant Just Desvern', 'protected': False, 'linkUrl': 'http://aixovaxi.blogspot.com.es/', 'linkTcourl': 'https://t.co/vfixd2TxFX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000798964372/0f1158cb1abcd6d67665601fcae09fe5_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/271116081/1385645970'}",ca
1203,2021-04-29 11:02:32+00:00,"@elnacionalcat Els guardians del ghetto català @Esquerra_ERC i @JuntsXCat, que no pocs van votar el #14F, no només retardaran la vacunació dels vostres pares/avis, sinó que vacunaran els esbirros espanyols amb la vacuna més segura.
Us felicito, imbècils.",1387723974046584832,"{'username': 'MelgerTina', 'displayname': 'Melger Tina 🦁🦂', 'id': 899910320013152261, 'description': 'Siamo colmi siamo al culmine\nstiamo calmi.', 'rawDescription': 'Siamo colmi siamo al culmine\nstiamo calmi.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 8, 22, 8, 25, 14, tzinfo=datetime.timezone.utc), 'followersCount': 2723, 'friendsCount': 1740, 'statusesCount': 180754, 'favouritesCount': 186321, 'listedCount': 16, 'mediaCount': 17250, 'location': 'Barcelona, Catalunya', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1316369724327026688/oczC0SJE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/899910320013152261/1602681974'}",ca
1204,2021-04-29 10:55:18+00:00,"Més de 7.300 veïns i veïnes de #SantCugat ja tenen la pauta completa de la vacuna contra la Covid-19 

@ajsantcugat @GemmaAristoy @Mutua_Terrassa @Volpelleres @AAVVCanMates @aavvcentrem @CentreEstacioAV @Centreestsc @apvvalldoreix @ApvMas https://t.co/5nEsjZAaUx",1387722150711373826,"{'username': 'cugatmedia', 'displayname': 'Cugat Mèdia', 'id': 117432192, 'description': 'El mitjà públic multimèdia de #SantCugat, amb informació constant les 24 hores del dia \n🔗 linktr.ee/cugatmedia', 'rawDescription': 'El mitjà públic multimèdia de #SantCugat, amb informació constant les 24 hores del dia \n🔗 https://t.co/XMZnBn57QI', 'descriptionUrls': [{'text': 'linktr.ee/cugatmedia', 'url': 'https://linktr.ee/cugatmedia', 'tcourl': 'https://t.co/XMZnBn57QI', 'indices': (90, 113)}], 'verified': False, 'created': datetime.datetime(2010, 2, 25, 15, 4, 5, tzinfo=datetime.timezone.utc), 'followersCount': 11647, 'friendsCount': 3085, 'statusesCount': 155813, 'favouritesCount': 4314, 'listedCount': 255, 'mediaCount': 31698, 'location': 'Sant Cugat del Vallès', 'protected': False, 'linkUrl': 'http://www.cugat.cat', 'linkTcourl': 'https://t.co/BEQ3y9iMkR', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1371357405263581191/VhP_xz42_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/117432192/1586937636'}",ca
1205,2021-04-29 10:54:59+00:00,"Recordeu que malgrat la vacuna, hem de seguir prenent totes les proteccions, sobretot amb les persones grans més vulnerables: mantingueu l’ús de mascareta, rentat freqüent de mans i la distància de seguretat.
#covid19 #gentgran #mesuresdeseguretat #mantinguemladistància https://t.co/ezz8of7KEA",1387722073506820098,"{'username': 'LaTorrassaServ', 'displayname': 'La Torrassa Serveis', 'id': 2932130739, 'description': 'Residència, centre de dia, habitatges amb suport i entitat tutelar. Al servei del teu projecte de vida', 'rawDescription': 'Residència, centre de dia, habitatges amb suport i entitat tutelar. Al servei del teu projecte de vida', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2014, 12, 19, 15, 32, 48, tzinfo=datetime.timezone.utc), 'followersCount': 332, 'friendsCount': 356, 'statusesCount': 1957, 'favouritesCount': 1271, 'listedCount': 12, 'mediaCount': 383, 'location': ""L'Hospitalet de Llobregat"", 'protected': False, 'linkUrl': 'https://www.facebook.com/residencia.latorrassa/', 'linkTcourl': 'https://t.co/cQ2mdjUHTe', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/899987877286825985/11MWKGzS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2932130739/1600077366'}",ca
1206,2021-04-29 10:46:30+00:00,"El @govern de fills de puta criminals que heu votat, el que ha assassinat els vostres avis i deixa que es contagïin els vostres fills destrossant-los la salut, vacunarà la CPN i la GC amb Moderna!, la vacuna + segura i - efectes secundaris.
Us odio, catalans mesells i covards! 🖕 https://t.co/A53PB6tzKq",1387719938530594821,"{'username': 'MelgerTina', 'displayname': 'Melger Tina 🦁🦂', 'id': 899910320013152261, 'description': 'Siamo colmi siamo al culmine\nstiamo calmi.', 'rawDescription': 'Siamo colmi siamo al culmine\nstiamo calmi.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 8, 22, 8, 25, 14, tzinfo=datetime.timezone.utc), 'followersCount': 2723, 'friendsCount': 1740, 'statusesCount': 180754, 'favouritesCount': 186321, 'listedCount': 16, 'mediaCount': 17250, 'location': 'Barcelona, Catalunya', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1316369724327026688/oczC0SJE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/899910320013152261/1602681974'}",ca
1207,2021-04-29 10:45:26+00:00,"Policies i guàrdies civils a Catalunya serán vacunats amb Moderna a partir del dilluns. És la vacuna d'ús hospitalari (per a metges i pacients amb malalties greus, majoritàriament ja vacunats), de manera que no afecta al col·lectiu de 70-79 anys (Pfizer i Janssen)",1387719667867955200,"{'username': 'jordifontcomas', 'displayname': ""Jordi Font Comas d'Argemir"", 'id': 232304103, 'description': 'Periodista. Després de cobrir el procés i tres presidents de la Generalitat, ara fent temes socials. Músic permanentment amateur a la cerca de la nota adequada', 'rawDescription': 'Periodista. Després de cobrir el procés i tres presidents de la Generalitat, ara fent temes socials. Músic permanentment amateur a la cerca de la nota adequada', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 12, 30, 19, 54, 1, tzinfo=datetime.timezone.utc), 'followersCount': 954, 'friendsCount': 916, 'statusesCount': 3245, 'favouritesCount': 165, 'listedCount': 33, 'mediaCount': 273, 'location': 'Barcelona', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1012390597360078848/6rmgEAEJ_normal.jpg', 'profileBannerUrl': None}",ca
1208,2021-04-29 10:42:38+00:00,@FredTheReez No tengo hijos en esas edades pero ya te digo yo que a los míos no los vacuna nadie con ese veneno.,1387718965481312256,"{'username': 'sandivina', 'displayname': 'San 👑💚🇪🇸', 'id': 16713624, 'description': 'Española. En contra del comunismo y el socialismo. #VOX', 'rawDescription': 'Española. En contra del comunismo y el socialismo. #VOX', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2008, 10, 12, 23, 46, 53, tzinfo=datetime.timezone.utc), 'followersCount': 2163, 'friendsCount': 701, 'statusesCount': 31835, 'favouritesCount': 93224, 'listedCount': 16, 'mediaCount': 396, 'location': 'Barcelona', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1350495157280526336/owiIoKo8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/16713624/1618944117'}",es
1209,2021-04-29 10:34:51+00:00,"Més de 7.300 veïns i veïnes de #SantCugat ja tenen la pauta completa de la vacuna contra la Covid-19 

@ajsantcugat @GemmaAristoy @Mutua_Terrassa @Volpelleres @AAVVCanMates @aavvcentrem @CentreEstacioAV @Centreestsc @apvvalldoreix @ApvMas https://t.co/WOnNeX5MMr",1387717007337041922,"{'username': 'cugatmedia', 'displayname': 'Cugat Mèdia', 'id': 117432192, 'description': 'El mitjà públic multimèdia de #SantCugat, amb informació constant les 24 hores del dia \n🔗 linktr.ee/cugatmedia', 'rawDescription': 'El mitjà públic multimèdia de #SantCugat, amb informació constant les 24 hores del dia \n🔗 https://t.co/XMZnBn57QI', 'descriptionUrls': [{'text': 'linktr.ee/cugatmedia', 'url': 'https://linktr.ee/cugatmedia', 'tcourl': 'https://t.co/XMZnBn57QI', 'indices': (90, 113)}], 'verified': False, 'created': datetime.datetime(2010, 2, 25, 15, 4, 5, tzinfo=datetime.timezone.utc), 'followersCount': 11647, 'friendsCount': 3085, 'statusesCount': 155813, 'favouritesCount': 4314, 'listedCount': 255, 'mediaCount': 31698, 'location': 'Sant Cugat del Vallès', 'protected': False, 'linkUrl': 'http://www.cugat.cat', 'linkTcourl': 'https://t.co/BEQ3y9iMkR', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1371357405263581191/VhP_xz42_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/117432192/1586937636'}",ca
1210,2021-04-29 10:32:14+00:00,"En Catalunya, ninguna persona mayor de 65 años se ha quejado que no le han puesto aún la vacuna, so mierdas",1387716348323803137,"{'username': 'JMLValenzuela', 'displayname': 'José Manuel López', 'id': 456768895, 'description': 'Bloquearé todo perfil que lleve la bandera monárquico-franquista, es decir la rojigualda del golpe de estado', 'rawDescription': 'Bloquearé todo perfil que lleve la bandera monárquico-franquista, es decir la rojigualda del golpe de estado', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 1, 6, 16, 51, 59, tzinfo=datetime.timezone.utc), 'followersCount': 423, 'friendsCount': 764, 'statusesCount': 55868, 'favouritesCount': 27065, 'listedCount': 6, 'mediaCount': 34, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2186918105/mio1_normal.jpg', 'profileBannerUrl': None}",es
